,phone
1262,+4533886101
1263,+4533886365
1264,+33 1 41 24 54 08
1265,+33 1 41 24 52 16
1266,+677 30003
1267,+677 43119
1268,+677 43360
1269,+612 9430 3047
1270,+248 2513532
1271,+248 2521188
1272,+248 4324056
1273,+448700118187
1274,+442074218299
1275,+66 2 544 6035
1276,+66 2 2448261
1277,+66 2 544 4948
1278,+66 2 2448164
1279,+49 461 5050350
1280,+24983766122
1281,+24983766729
1282,+249912148139
1283,+46 8 562 860 10
1284,+34 94 4817500
1285,+34 94 481 8110
1286,+352 710 725 227
1287,+352 710 725 712
1288,+61 2 8777 7180
1289,+61 2 8777 7213
1290,+497251 75 5278
1291,+49 7251 75 505229
1292,+65 6659 2534
1293,+44 1225 580 550
1294,+290 2598
1295,+852 2820 0418
1296,+44 87 0011 8187
1297,+44 207 421 7790
1298,+386 1 4798899
1299,+386 1 4798800
1300,+421 2 350 350 30
1301,+421 2 350 350 39
1302,+44 2079007112
1303,+44 7713264238
1304,+232 22 235981
1305,+232 22 224439
1306,+378 0549 886111
1307,+378 0549 886188
1308,+6325116132
1309,+221 33 8219190
1310,+221 33 821 91 90
1311,+33153256000
1312,+33171825805
1313,+252 61 8250991
1314,+252 61 8250888
1315,+252 1 231 599
1316,+252 1 587 1200
1317,+41 21 612 3071
1318,+41 21 612 3070
1319,+597 8809685
1320,+597 8500027
1321,+211 922338781
1322,+239 12 22753
1323,+49 6039 922616
1324,+49 6039 922699
1325,+912266301126
1326,+912266305050
1327,+1 208 685 1857
1328,+1 7027576555
1329,+7 499 196 49 84
1330,+61398661970
1331,+18299473020
1332,+41 58 461 89 49
1333,+41 58 460 55 49
1334,+963 11 3937047
1335,+963 11 3937079
1336,+963 11 3937096
1337,+268 404 0627
1338,+1 612 696
1339,+91 22 6665 7782
1340,+91 22 6665 8282
1341,+90 850 8850888
1342,+90 850 8850804
1343,+235 63 31 90 90
1344,+235 66 23 16 68
1345,+44 20 7467 6451
1346,+44 20 7467 6450
1347,+65 6222 0210
1348,+65 6222 0105
1349,+1 215 293 6509
1350,+22822256666
1351,+22822236380
1352,+22822255555
1353,+22822236394
1354,+66 2 564 8040
1355,+66 2 564 8039
1356,+1 800 914 8922
1357,+1 800 842 2522
1358,+43 512 5354
1359,+435125354
1360,+922 372 231178
1361,+992 372 231169
1362,+992 372 231178
1363,+31 20 531 5721
1364,+31 20 531 5725
1365,+690 3101
1366,+670 3311415
1367,+64 9 446 6370
1368,+993 12 353692
1369,+993 12 398729
1370,+216 71 846 100
1371,+216 71 846 600
1372,+1 415 462 3014
1373,+1 415 789 0522
1374,+86 13915996396
1375,+86 2586883476
1376,+86 02586883476
1377,+86 15261877642
1378,+33 2 41 18 28 29
1379,+33 2 41 18 28 28
1380,+1 868 483 4454
1381,+1868 483 4454
1382,+1 703 948
1383,+91 44 66857750
1384,+91 44 66857717
1385,+886 2 2341
1386,+886 2 2396
1387,+255 22 2412010
1388,+255 22 2199760
1389,+1 415 672 3654
1390,+1 978 359 5830
1391,+380 50 381 4604
1392,+44 20 7568 7648
1393,+256 75 707096
1394,+256 41 340451
1395,+256 41 340456
1396,+1 256 041 340456
1397,+44 1865 332299
1398,+44 1865 332211
1399,+86 150 1138 0586
1400,+55 11 3038 8627
1401,+598 2408 3901
1402,+598 2401 5843
1403,+598 2 401 5843
1404,+998 71 2384248
1405,+998 71 2384200
1406,+1 610 669 1000
1407,+1 610 503 5737
1408,+1 784 457 2880
1409,+1 784 457 1007
1410,+58 212 9090329
1411,+58 212 9936794
1412,+58 212 9090435
1413,+58 212 9090466
1414,+1 340 776
1415,+1 650 554 3980
1416,+65 6437 5800
1417,+55 11 3430
1418,+84 24 35564944
1419,+84 24 37821462
1420,+41 71 6772022
1421,+41 71 6772020
1422,+678 27621
1423,+678 27440
1424,+541148943588
1425,+33 1 64 05 47 50
1426,+33 1 60 62 13 00
1427,+44 1865 332470
1428,+44 141 637 7111
1429,+44 141 221 9789
1430,+44 20 7421 8274
1431,+1 3026365400
1432,+1 3026365454
1433,+1 760 602 3099
1434,+685 20926
1435,+1 760 602 3000
1436,+685 20932
1437,+1 310 301
1438,+91 11 4820 2011
1439,+91 11 4820 2013
1440,+86 20 6622 2813
1441,+358 44 7301 607
1442,+358 20 155 8869
1443,+82 61 820 1176
1444,+7 7172 92 55 52
1445,+7 7172 92 54 11
1446,+359 2 9037211
1447,+359 2 9037213
1448,+359 2 9037212
1449,+7 495 730 29 65
1450,+86 20 6622 2543
1451,+94 11 2650805
1452,+94 11 4216061
1453,+94 11 2650912
1454,+94 11 4216065
1455,+380442309344
1456,+380503538629
1457,+886 2 23411313
1458,+886 2 23968832
1459,+86 10 82512114
1460,+86 10 82688382
1461,+976 11 320210
1462,+976 11 318048
1463,+213 21 91 54 34
1464,+213 21 91 62 10
1465,+249 157898500
1466,+249 912347826
1467,+249 183766729
1468,+995 555 482 482
1469,+995 32 249 00 49
1470,+995 32 98 89 24
1471,+852 3972 2211
1472,+86 13980716857
1473,+66 2 564 8033
1474,+66 2 564 8034
1475,+66 2 244 8261
1476,+66 2 244 8264
1477,+79649772117
1478,+86 10 58846931
1479,+86 10 58846999
1480,+202 3534 1115
1481,+202 3534 1116
1482,+202 3534 7000
1483,+974 44995312
1484,+970 8 2861617
1485,+970 8 2861618
1486,+967 771715858
1487,+967 1 270848
1488,+967 1 7521403
1489,+967 777009890
1490,+260 211 378200
1491,+263 4 708981
1492,+263 4 791701
1493,+33 1 55 06 16 86
1494,+442085818058
1495,+447919185095
1496,+021152808563
1497,+33 4 72 67 02 74
1498,+33472670274
1499,+48 22 726 70 90
1500,+34 934 804 430
1501,+5255 53983982
1502,+962 6 568 5755
1503,+525553983982
1504,+380522561842
1505,+507 3971572
1506,+38612927960
1507,+54 11 4671 9179
1508,+216 71 38 38 60
1509,+40 7020 0422
1510,+386 1 29 27 960
1511,+541146719179
1512,+21671383860
1513,+45 7020 0422
1514,+49 211 522 890 94
1515,+49 0211 52808563
1516,+34 93 480 44 30
1517,+34934804430
1518,+34 934 804 422
1519,+39 059 557250
1520,+39 059 579022
1521,+39059557250
1522,+6285510257501
1523,+33 01 44 27 03 30
1524,+33 01 40 29 93 33
1525,+33 01 55 80 79 11
1526,+33 6 52 03 13 47
1527,+44 227 764 000
1528,+45 35320705
1529,+44 131 650 6351
1530,+45 35320719
1531,+44 131 650 6358
1532,+44 1243 770332
1533,+44 1243 775878
1534,+61 3 9282 2400
1535,+44 227 361265
1536,+44 227 452 196
1537,+61 3 9282 2490
1538,+1 301 816 4231
1539,+1 301 468 6758
1540,+33 99 84 73 50
1541,+33 42 95 20 73
1542,+44 76 86 10
1543,+46 18 18 11 13
1544,+33 76 63 48 31
1545,+44 76 86 00
1546,+49 89 23031 1275
1547,+61 02 9351 7290
1548,+358 0 7084 4441
1549,+61 02 9351 7408
1550,+358 0 70 851
1551,+44 01865 273275
1552,+46 18 18 14 16
1553,+49 89 23031 1160
1554,+33 42 59 50 96
1555,+44 1223 312393
1556,+33 76 54 76 15
1557,+44 01865 273238
1558,+1 615 574
1559,+47 73 50 33 52
1560,+30539221
1561,+1 519 888 4567
1562,+30536417
1563,+358 9 708 44164
1564,+1 519 885 1208
1565,+358 9 7084 4441
1566,+1 562 985
1567,+358 9 7084 4227
1568,+358 9 708 44441
1569,+206656463
1570,+43 664 73131771
1571,+1 972 708 7482
1572,+1 617 623 3745
1573,+139361631
1574,+183187720
1575,+16777216
1576,+44 7756 165803
1577,+49 3222 109 5130
1578,+1 212 848 1750
1579,+611800934125
1580,+46767069177
1581,+461070983
1582,+46107098300
1583,+46739509634
1584,+977 1 4256909
1585,+977 1 4256910
1586,+468303785
1587,+852 2918 4321
1588,+852 2918 4320
1589,+86 531 86112997
1590,+86 27 68895743
1591,+86 25 86618405
1592,+86 755 83366138
1593,+86 28 67692288
1594,+86 21 68798999
1595,+86 10 80480080
1596,+86 29 89623898
1597,+86 20 87353028
1598,+852 23122193
1599,+852 2518 5111
1600,+852 2554 7704
1601,+852 34008930
1602,+12026334600
1603,+12026334646
1604,+12026332921
1605,+441980862244
1606,+45 33 41 81 41
1607,+33 1 42 72 99 00
1608,+33 1 55 89 01 10
1609,+44 7460 899 071
1610,+43 662 876246
1611,+43 662 881393 0
1612,+44 7970 492 858
1613,+852 2576 5088
1614,+442079422000
1615,+86 571 95017
1616,+0800 2021
1617,+86 20 32644688
1618,+86 20 3264 0059
1619,+0800 2012
1620,+886 2 2325 9390
1621,+86 21 65358805
1622,+30 2109239186
1623,+30 210 9239186
1624,+30 210 9000 915
1625,+30 210 9230420
1626,+30 210 9231654
1627,+030 210 894 2300
1628,+0302108942300
1629,+30 210 894 2300
1630,+302108942300
1631,+41 41 760 64 66
1632,+49 302 579 75000
1633,+49 172 311 55 86
1634,+44 1865 6 12345
1635,+44 1865 270445
1636,+44 1865 270444
1637,+44 1865 288391
1638,+44 1865 276926
1639,+44 1865 283792
1640,+44 1865 856800
1641,+44 1865 273179
1642,+44 1865 273743
1643,+44 1865 613456
1644,+44 1865 283720
1645,+44 1865 283260
1646,+44 1865 273023
1647,+44 7825 408322
1648,+44 1865 283789
1649,+44 1865 273172
1650,+44 1865 273766
1651,+44 1865 273389
1652,+44 1865 283715
1653,+44 1865 273656
1654,+44 1865 273708
1655,+44 1865 283763
1656,+44 1865 273662
1657,+32 488 95 45 78
1658,+44 1865 272000
1659,+44 1865 275514
1660,+44 1865 275515
1661,+44 01865 275597
1662,+44 1865 275622
1663,+44 01865 285735
1664,+44 1865 285465
1665,+44 1865 275530
1666,+44 1865 275524
1667,+44 1865 270999
1668,+44 1865 277 293
1669,+12143781500
1670,+12149786457
1671,+16183518463
1672,+18006057057
1673,+49 170 3385 222
1674,+495219245926
1675,+491729477469
1676,+4797093999
1677,+33140604444
1678,+491725274631
1679,+491729477468
1680,+495219245927
1681,+4915153591096
1682,+495219245911
1683,+495219245913
1684,+4915159947667
1685,+491725274630
1686,+495219245922
1687,+491715851127
1688,+491601858439
1689,+491729477471
1690,+495219245915
1691,+495219245912
1692,+49521924590
1693,+49366049122
1694,+4915140741817
1695,+495219245925
1696,+491725265926
1697,+491753601248
1698,+491726269878
1699,+491749659340
1700,+495219245930
1701,+491728683015
1702,+491729477472
1703,+41798974477
1704,+491729477467
1705,+491729477470
1706,+495219245921
1707,+491729497449
1708,+495219245919
1709,+41768023730
1710,+49 605 197 555
1711,+43 5572 22826
1712,+1 310 881 6199
1713,+1 305 390 8226
1714,+44 20 7608 6571
1715,+44 20 7833 8181
1716,+1 425 793 5132
1717,+44 20 7608 6795
1718,+1 954 632 6135
1719,+44 20 7608 6462
1720,+420 266 782 200
1721,+40 745 232 312
1722,+43 664 80892 2263
1723,+46 40 649 20 00
1724,+39 0472 273329
1725,+421 902 903 212
1726,+64 9 8287155
1727,+79 052 643 355
1728,+65 6844 5800
1729,+31 20 235 2300
1730,+381 60 5444 813
1731,+43 5572 509 1125
1732,+49 30 72 39 77
1733,+49 5261 212 3725
1734,+86 10 6505 4601
1735,+49 5261 212 4840
1736,+39 02 667451
1737,+39 02 66745310
1738,+56 2240 53344
1739,+39 06 86580361
1740,+39 051 763088
1741,+44 0191 301 3939
1742,+352 26 44 0350
1743,+39 06 86391946
1744,+49 30 7 21 81 13
1745,+971 43404646
1746,+44 56 0109 1138
1747,+39 051 763391
1748,+61 1300 139 965
1749,+34 916 593 076
1750,+1 845 691 6289
1751,+385 1 6404 080
1752,+43 1 25826010
1753,+386 31 664 035
1754,+32 3 886 25 00
1755,+36 1 450 2490
1756,+61 2 98399875
1757,+43 5572 390
1758,+43 5572 395 45236
1759,+420 266 782 201
1760,+32 3 860 93 93
1761,+43 5572 509 575
1762,+48 608 333 274
1763,+41 44 305 35 35
1764,+43 5572 509
1765,+1 845 691 6262
1766,+420 266 782 212
1767,+43 1 258 26 01
1768,+43 664 80892 3101
1769,+49 2373 9276
1770,+4961519698170
1771,+493069531470
1772,+49306953147
1773,+49 30 6953147
1774,+49 69 7431
1775,+49 821 5586
1776,+49 5250 511 0
1777,+49 5250 511 130
1778,+49 2502 804
1779,+49 2502 7990
1780,+49 8723 20
1781,+49 30 617 914 11
1782,+49 30 617 914 0
1783,+1 617 375 9380
1784,+49 89 85 63 09 8
1785,+1 617 348 2114
1786,+91 124 257 0888
1787,+91 124 257 8088
1788,+49 69 6560 9329
1789,+49 69 6560 9330
1790,+49 89 381617
1791,+43 1 890 5260 99
1792,+43 1 890 5260
1793,+49 69 25 62 62 62
1794,+86 22 581918 14
1795,+86 22 581918 90
1796,+49 69 25 62 62 99
1797,+49 221 940 80 5
1798,+49 30 2902568
1799,+41 61 50121
1800,+49 30 202 376 45
1801,+49 30 202 376 45 9
1802,+86 10 57 85 31 92
1803,+86 10 57 85 31 93
1804,+49 711 664 822 28
1805,+49 711 664 822 0
1806,+49 30 399903
1807,+49 40 4191669
1808,+49 30 615 9151
1809,+49 30 615 9248
1810,+49 30 208 864 10
1811,+49 30 208 864 122
1812,+49 40 360 91 66 0
1813,+86 21 5436 2325
1814,+49 40 360 91 66 319
1815,+49 351 47770
1816,+49 9131 81138
1817,+49 711 16654
1818,+48 71 37196
1819,+49 221 91659
1820,+86 21 35 01 04 10
1821,+49 30 201 77 12
1822,+49 221 257 49
1823,+90 212 252 44 78
1824,+49 40 33 62 32
1825,+49 341 963 55
1826,+49 40 46 000
1827,+49 170 7968128
1828,+49 221 209 00
1829,+49 89 740 04 04
1830,+86 755 2683 4312
1831,+86 21 33 62 60 30
1832,+86 10 5785 3990
1833,+49 711 964 19
1834,+90 212 252 44 77
1835,+49 30 311 63 454
1836,+49 89 5999 49 20
1837,+49 331 2738756
1838,+493312738756
1839,+32 2 420 68 60
1840,+852 341 4888
1841,+1 646 736 1888
1842,+31 085 760 57 57
1843,+33 1 79 06 77 00
1844,+44 027484 9700
1845,+33 1 79 06 76 64
1846,+49 221 99 20 79
1847,+49 40 30 70 91 39
1848,+49 89 38667 994
1849,+49 211 86704
1850,+49 30 390497
1851,+49 711 342193
1852,+49 341 98485
1853,+39 041 5218711
1854,+49 5141 5055
1855,+49 7904 29899
1856,+49 521 783
1857,+49 531 209004
1858,+49 3473 22503
1859,+49 8024 90228
1860,+49 2043 9889010
1861,+49 4193 9911
1862,+49 35723 99
1863,+31 43 3689
1864,+49 662 59218
1865,+49 9435 391
1866,+49 7951 9373
1867,+49 9323 31
1868,+49 5246 507
1869,+49 2822 8111
1870,+49 7744 57
1871,+49 7254 209
1872,+49 2351 151
1873,+49 511 61070
1874,+49 391 30052
1875,+45 9652 0710
1876,+49 611 962
1877,+49 731 3984
1878,+49 2363 605
1879,+49 7731 941
1880,+49 1520 3958324
1881,+49 170 9895222
1882,+49 5242 5989
1883,+49 36941 785
1884,+49 89 58808594
1885,+49 33608 89910
1886,+49 6251 62983
1887,+49 6364 9210
1888,+49 30 3943093
1889,+49 611 21388
1890,+49 7072 131
1891,+49 8067 8819295
1892,+49 171 6061160
1893,+49 2522 8340
1894,+49 34327 629110
1895,+49 7371 1806
1896,+49 2536 34674
1897,+49 30 613924
1898,+49 3771 5674
1899,+49 3338 7535
1900,+49 5164 800684
1901,+49 241 13271
1902,+49 5052 9822
1903,+43 1616 5658
1904,+49 5341 21
1905,+49 3632 66747
1906,+49 3322 125059
1907,+49 2624 950940
1908,+49 30 538963
1909,+49 7347 9588820
1910,+49 5751 9936880
1911,+49 3533 67
1912,+49 5066 7078
1913,+49 34924 707
1914,+49 2632 2577
1915,+49 251 7603
1916,+49 38459 661
1917,+49 2207 8476
1918,+49 3871 6212
1919,+49 8293 965008
1920,+49 7166 5777
1921,+49 721 9513476
1922,+49 2630 98760
1923,+49 251 7188
1924,+49 9233 7714
1925,+49 5432 83
1926,+43 6542 690844
1927,+49 5406 69995
1928,+49 2102 493
1929,+49 9852 9009
1930,+49 7032 9783
1931,+49 511 27953
1932,+49 900 3776347
1933,+49 8324 921
1934,+49 2102 4930
1935,+49 2157 1413
1936,+49 3535 4007
1937,+49 7940 141
1938,+49 6171 61014
1939,+49 30 656607
1940,+49 5528 910
1941,+49 511 97369
1942,+49 711 8807
1943,+49 651 9102
1944,+49 2932 90280
1945,+49 6131 96008
1946,+43 7619 22122
1947,+49 281 95250
1948,+49 511 260967
1949,+49 8051 690970
1950,+49 8342 912
1951,+49 38454 55
1952,+49 7322 1333
1953,+49 2330 63
1954,+49 40 788933
1955,+49 8221 3616
1956,+49 2853 9130
1957,+49 9503 5047
1958,+49 5265 955090
1959,+49 9843 9897
1960,+49 6258 902784
1961,+49 7940 153403
1962,+49 2303 2802
1963,+49 2263 92925
1964,+49 7129 695
1965,+49 2173 970
1966,+49 6122 70463
1967,+49 5161 602865
1968,+49 6026 50197
1969,+49 561 8295
1970,+49 541 601
1971,+49 821 5901
1972,+49 9220 18
1973,+49 6192 401
1974,+49 6154 71
1975,+49 228 95352
1976,+49 211 91369
1977,+49 5422 9447
1978,+49 421 8789000
1979,+49 9543 8426
1980,+49 7472 94999
1981,+49 6701 9350
1982,+49 731 4097
1983,+49 641 6009
1984,+49 571 38780
1985,+49 39266 94180
1986,+49 2302 664
1987,+43 662 8588
1988,+49 5702 8392
1989,+43 5 9494
1990,+49 821 4802
1991,+49 5231 953
1992,+49 8265 911
1993,+49 40 7883
1994,+49 721 5169
1995,+49 7946 9250
1996,+49 911 27065
1997,+43 7682 2671
1998,+49 5181 8012
1999,+49 551 304
2000,+49 2181 66
2001,+49 7191 96933
2002,+49 7042 8310
2003,+49 201 83606
2004,+49 30 590099
2005,+49 228 410 29 49
2006,+49 351 21 590
2007,+496921238844
2008,+4969212
2009,+00000556
2010,+00000003
2011,+05000429
2012,+00000527
2013,+00000511
2014,+00000526
2015,+10000052
2016,+00000501
2017,+00000521
2018,+00000518
2019,+00000515
2020,+00000551
2021,+05000230
2022,+49 251 97440270
2023,+49 521 65384
2024,+49 521 964340
2025,+49 89 2488383
2026,+49 30 2787 77 0
2027,+49 5250 511
2028,+49 7844 40 2800
2029,+49 7844 40 20
2030,+49 52 424102 134
2031,+49 52 424102 0
2032,+49 7642 68 98 44
2033,+49 7642 68 98 0
2034,+49 2355 806 558
2035,+49 7264 91 64
2036,+49 40 64 50 43 21
2037,+49 40 23 99 44 59
2038,+49 281 81935
2039,+41 31 720 73 40
2040,+41 31 720 72 72
2041,+49 89 599 959 0
2042,+49 89 599 959 90
2043,+49 7043 955595
2044,+49 5102 7000
2045,+49 2761 891
2046,+49 40 883076
2047,+49 9736 41
2048,+49 951 1801
2049,+49 5204 9955
2050,+49 6071 8232
2051,+49 180 5009690
2052,+49 7551 8099
2053,+49 2751 803
2054,+49 621 501
2055,+49 6151 15368
2056,+49 611 1707
2057,+49 2734 2738
2058,+49 2043 408
2059,+49 9434 208
2060,+49 9091 90898
2061,+49 8684 908
2062,+49 2841 8888
2063,+49 40 469658
2064,+49 6104 937600
2065,+49 2236 392660
2066,+49 6874 69
2067,+43 6216 4108
2068,+31 575 518310
2069,+49 40 69407
2070,+49 421 522780
2071,+49 8104 89420
2072,+49 2378 910041
2073,+49 5425 801
2074,+49 7150 97406
2075,+49 4443 9669
2076,+49 211 797
2077,+49 8821 9569
2078,+49 7361 9490
2079,+49 6041 820380
2080,+49 5936 12
2081,+49 211 22059413
2082,+49 8251 91
2083,+49 7552 934
2084,+49 9427 189
2085,+49 2872 9535
2086,+49 2722 6382
2087,+49 33701 22
2088,+49 221 97061
2089,+49 30 68283
2090,+49 9955 93090
2091,+49 7162 948150
2092,+49 36967 5937
2093,+49 5253 40599
2094,+49 2623 8007
2095,+49 36922 88
2096,+49 5934 7035
2097,+49 40 7611978
2098,+49 2689 92790
2099,+49 6443 8198
2100,+49 9954 70017
2101,+49 6443 8112
2102,+49 5258 9828
2103,+49 2651 4019300
2104,+49 7161 65883
2105,+49 6466 91320
2106,+49 7442 8438
2107,+49 209 95880
2108,+49 2841 789
2109,+49 7443 12
2110,+49 6532 93299
2111,+49 4473 76940000
2112,+49 7223 951189
2113,+49 621 68172300
2114,+49 2131 14
2115,+49 7031 6084
2116,+43 5522 41646
2117,+49 8321 6642
2118,+49 9371 66822
2119,+49 911 64200
2120,+49 4962 505
2121,+49 9074 70696
2122,+49 581 97353
2123,+49 7222 958
2124,+49 2153 918
2125,+49 7172 304
2126,+49 6202 85933
2127,+49 2333 9877
2128,+49 7774 9227
2129,+49 2203 9804311
2130,+49 7022 6003
2131,+33 389 371084
2132,+49 8979 37150
2133,+49 711 9751
2134,+49 6022 812020
2135,+49 2982 9214
2136,+49 4268 933
2137,+49 7802 9277
2138,+49 2505 1208
2139,+49 821 710641
2140,+49 8124 1053
2141,+49 8034 3056
2142,+49 2262 69945
2143,+49 8708 92110
2144,+49 5274 98680
2145,+49 7975 9570
2146,+49 8237 9625
2147,+49 6762 4022
2148,+49 4484 9289
2149,+49 7358 960
2150,+49 9442 9203
2151,+49 8342 9614
2152,+49 2522 2270
2153,+49 5951 9566
2154,+49 3391 51960
2155,+49 6298 91200
2156,+49 7564 9320
2157,+49 5952 9311
2158,+49 36648 438
2159,+49 5244 92545
2160,+49 3921 9300
2161,+49 4331 354
2162,+49 2371 971
2163,+49 2572 156
2164,+49 7225 977
2165,+49 3877 5650
2166,+49 6257 9306
2167,+41 62 86575
2168,+49 5634 9947
2169,+49 8762 733
2170,+49 5171 8016555
2171,+49 5424 2920
2172,+49 3624 31787
2173,+49 5225 8799
2174,+49 8732 24
2175,+49 5904 9393
2176,+49 8572 17
2177,+49 89 749867
2178,+49 7223 967
2179,+49 5642 6007
2180,+49 6703 910
2181,+49 9324 309
2182,+33 9 67 16 07 44
2183,+33 3 88 83 07 44
2184,+36 1 417 3121
2185,+47 938 98 100
2186,+385 32 416 916
2187,+385 32 416 796
2188,+4560542165
2189,+45 60 54 21 65
2190,+43 1 523 53 36 10
2191,+45 4170 1500
2192,+4541701500
2193,+45 70 60 55 33
2194,+49 711 685
2195,+49 7151 1693113
2196,+9718000320823
2197,+34 518 880 290
2198,+33 7 57 90 52 73
2199,+49 89 2555 2276
2200,+442035146970
2201,+44 20 3514 6970
2202,+32 2 5884067
2203,+41 22 5180349
2204,+36 1 700 82 25
2205,+33 4 81680035
2206,+49341 96219868
2207,+49 6221 6744920
2208,+43 512 219118
2209,+41 43 5080207
2210,+49 30 9362 2240
2211,+49 30 93622240
2212,+43 1 89 72 336
2213,+44 2076 80 7600
2214,+36 1 883 50 05
2215,+31 208 880 300
2216,+852 5803 8888
2217,+34 932 204 600
2218,+91 22 66213333
2219,+44 20 7734 5188
2220,+15555555555
2221,+44 20 30060076
2222,+44 20 7870 0000
2223,+34 935 221 552
2224,+49 30 255 59 445
2225,+49304849110
2226,+49 30 80 94 15 0
2227,+493048493773
2228,+49 30 7556670
2229,+49 30 2000 34 10
2230,+4930337777
2231,+49 30 220000
2232,+49 30 220002100
2233,+49 30 220001000
2234,+49 175 2076637
2235,+49 221 8275 2774
2236,+62 856 93424328
2237,+49 421 40 89 52 32
2238,+420800111212
2239,+44800 667 8277
2240,+443451556367
2241,+44800667827
2242,+385 99 217 9245
2243,+38763899095
2244,+387 63 899 095
2245,+385992179245
2246,+385 99 733 2186
2247,+385997332186
2248,+385997383539
2249,+018002662738
2250,+632 849 3600
2251,+448081689320
2252,+49 151 62875183
2253,+18559632422
2254,+852800931928
2255,+3531800200552
2256,+64800467044
2257,+658008526343
2258,+49 30 767 339 040
2259,+49 30 349 964
2260,+49 30 695972 80
2261,+49 157 31410651
2262,+49 30 81058758
2263,+49 30 443 51 90 0
2264,+49 30 7262080
2265,+49 30 20 21 577 0
2266,+49 30 340 609 420
2267,+49 30 7808 7858
2268,+49 30 847108300
2269,+49 30 120 844 0
2270,+49 211 74959690
2271,+49 30 686 020 3
2272,+49 30 2100 5740
2273,+49 30 3185 0
2274,+49 30 253915 11
2275,+49 30 28873093
2276,+49 30 656610 0
2277,+49 30 60 94 10 19
2278,+49 30 3992660
2279,+49 30 5019
2280,+49 30 3151935 0
2281,+49 30 5858 3080
2282,+49 30 21994 111
2283,+49 30 477 05 0
2284,+49 30 76 68 37 5
2285,+49 30 314 28033
2286,+49 30 13889
2287,+49 30 314
2288,+49 30 43 73 90 90
2289,+49 30 43739090
2290,+49 6195 7248326
2291,+49 30 339 389 40
2292,+30 35133793
2293,+49 30 27 87 99
2294,+44 20 3953 2923
2295,+44 20 3953 2540
2296,+44 203 953 2650
2297,+49 30 88007
2298,+49 30 28 51 98 0
2299,+49 30 28 51 98 28
2300,+49 176 550 19683
2301,+49 251 6065763
2302,+49 251 6065762
2303,+49 177 522 57 98
2304,+491 776 179 203
2305,+49 170 5525 909
2306,+54 11 4129
2307,+45 20 69 24 08
2308,+4533450588
2309,+45 20 78 71 47
2310,+86 21 2211 3131
2311,+4533450584
2312,+86 21 2211 3142
2313,+45 31 78 62 87
2314,+45 78 74 48
2315,+4578744889
2316,+4531786287
2317,+4530513291
2318,+45 78 74 48 34
2319,+45 78 74 48 99
2320,+45 60 45 46 06
2321,+45 87 32 52 40
2322,+4578744829
2323,+45 33 45 04 62
2324,+45 33 45 05 28
2325,+45 78 74 48 26
2326,+4533450572
2327,+4578744955
2328,+45 33 45 04 65
2329,+4533450520
2330,+4533450592
2331,+4587325207
2332,+4540209096
2333,+4570201900
2334,+45 33 45 05 14
2335,+45 87 32 52 07
2336,+45 33 45 05 10
2337,+45 33 45 05 03
2338,+4578744932
2339,+45 31 12 57 01
2340,+4578744868
2341,+4533450493
2342,+45 78 74 48 84
2343,+4578744933
2344,+4586201900
2345,+4533450532
2346,+4533450523
2347,+45 86 20 19 00
2348,+4587325292
2349,+45 33 45 05 92
2350,+4533450534
2351,+45 31 77 73 58
2352,+86 21 2211 3145
2353,+45 33 45 04 80
2354,+45 33 45 05 35
2355,+45 87 32 53 28
2356,+4578744823
2357,+45 33 45 04 67
2358,+4533450535
2359,+86 21 2211 3132
2360,+4533450537
2361,+86 21 2211 3143
2362,+45 78 74 48 94
2363,+45 78 74 48 30
2364,+45 78 74 48 36
2365,+4533450573
2366,+45 87 32 52 91
2367,+45 20 92 48 38
2368,+45 33 45 05 90
2369,+45 78 74 48 29
2370,+45 33 45 05 94
2371,+4533450510
2372,+4533450518
2373,+4533450524
2374,+45 33 45 05 32
2375,+45 33 45 05 09
2376,+45 78 74 48 89
2377,+4533450476
2378,+4587325328
2379,+4578744884
2380,+4533450463
2381,+45 33 45 05 11
2382,+4587325307
2383,+4533450521
2384,+45 78 74 48 68
2385,+4533450594
2386,+86 21 2211 3062
2387,+4578744899
2388,+45 33 45 05 97
2389,+45 33 45 04 71
2390,+86 21 2211 3148
2391,+45 33 45 05 21
2392,+4578744891
2393,+45 33 45 05 30
2394,+45 78 74 48 05
2395,+4520924838
2396,+45 33 45 05 72
2397,+45 33 45 04 64
2398,+86 21 2211 3137
2399,+45 40 20 90 69
2400,+45 33 45 05 73
2401,+4533450590
2402,+45 78 74 48 33
2403,+45 33 45 04 78
2404,+86 21 2211 3136
2405,+86 21 3325 3371
2406,+45 87 32 52 27
2407,+45 33 45 04 63
2408,+45 87 32 53 07
2409,+45 33 45 05 18
2410,+45 33 45 05 19
2411,+4533450471
2412,+45 33 45 05 23
2413,+45 33 45 05 84
2414,+4578744801
2415,+4533450492
2416,+4533450528
2417,+45 33 45 05 08
2418,+45 33 45 05 37
2419,+45 33 45 05 06
2420,+45 31 62 05 22
2421,+45 87 32 52 21
2422,+45 30 51 32 91
2423,+4531620522
2424,+45 78 74 48 91
2425,+45 33 45 04 92
2426,+4587325240
2427,+4520787147
2428,+45 78 74 48 87
2429,+45 78 74 48 86
2430,+4578744866
2431,+4533450465
2432,+4533450597
2433,+4533450470
2434,+4578744895
2435,+4560454606
2436,+45 33 45 05 34
2437,+4533450464
2438,+45 33 45 04 73
